Datetime,Tweet Id,Tweet,Media,Username,,Tweets,Ano,
2019,"1,14022790130196E+018",@polido_curuja @oimelzao Ahh ent Eu sou o único q acha isso aí feix?,,Guiononato,,,,
2019,"1,14022666580262E+018",@polido_curuja @oimelzao Ainda n sei se é um cara ou uma mina,,Guiononato,,,,
2019,"1,13990331648861E+018",@kaio_frts Chama zap,,Guiononato,,,,
2019,"1,13886272736609E+018",@kaio_frts Eu*,,Guiononato,,,,
2019,"1,13886234472395E+018",@bmigliati @Fredo24914415 😡,,Guiononato,,,,
2019,"1,13825573465377E+018","@Fredo24914415 @manoelajank Foi só essa, n se emociona",,Guiononato,,,,
2019,"1,13825241254275E+018",#NewProfilePic https://t.co/JLn6lbG1Ma,"[Photo(previewUrl='https://pbs.twimg.com/media/D8viiDpX4AEdged?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D8viiDpX4AEdged?format=jpg&name=large')]",Guiononato,,,,
2019,"1,13825218017406E+018",@Fredo24914415 @manoelajank Casquei João Frederico Lopes,,Guiononato,,,,
2019,"1,13803259565098E+018",@kaio_frts Vc já é lindo pai,,Guiononato,,,,
2019,"1,13610873952058E+018",@iago_ferri @mamattos77 Eu sei que não Iagao! Vou lembrar de vc sendo fresco para chegar na Juliana no carnaval e no final dando tudo certo!! Vlw amigão!,,Guiononato,,,,
2019,"1,13560704635371E+018",@gi_aciari @Liviasorigotto foi pra vc em,,Guiononato,,,,
2019,"1,13391974354144E+018",@chiksterr_ ( ◠‿◠ ),,Guiononato,,,,
2019,"1,13391259659009E+018",O Chiquito é mto bonito https://t.co/iF8sZkQgY1,,Guiononato,,,,
2019,"1,13382594053713E+018",Tá todo mundo sendo chacota comigo kkkkkk será q o problema sou eu?,,Guiononato,,,,
2019,"1,13379694582536E+018",@manoelajank Abre seu tt pra eu poder rt kkkk,,Guiononato,,,,
2019,"1,13374750779478E+018",Às vezes uma atitude te mostra qm são os seus amigos e quem finge ser,,Guiononato,,,,
2019,"1,13368501282451E+018","@mamattos77 São apenas homens, não monstros! Eles também tem sentimentos e sofrem pelo maldito amor!",,Guiononato,,,,
2019,"1,1322195269118E+018",@mamattos77 https://t.co/wvi4yAbKXK,"[Photo(previewUrl='https://pbs.twimg.com/media/D7ZzpqPXsAApfWL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D7ZzpqPXsAApfWL?format=jpg&name=large')]",Guiononato,,,,
2019,"1,12933214540578E+018",@souzapetilli Kkkkkkkkkk 1x0,,Guiononato,,,,
2019,"1,12896247996138E+018",@souzapetilli https://t.co/tpXcddjDOI,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/D6rhYs4XYAEzvsc.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/D6rhYs4XYAEzvsc.mp4', bitrate=0)])]",Guiononato,,,,
2019,"1,1283512823041E+018",@jmanzini_ Ta pra frente o jaozin,,Guiononato,,,,
2019,"1,12767566837912E+018",@thzago1 Ta foda irmão,,Guiononato,,,,
2019,"1,12761518049657E+018",@araujo_iness @isadorapintom @souzapetilli KAKABSKABAOAJAOSJAIJAIAIA q bizarro,,Guiononato,,,,
2019,"1,12761161063216E+018",Não sei mais que rumo a minha vida vai tomar,,Guiononato,,,,
2019,"1,12628661978962E+018",@bernardi_camili Ops rs,,Guiononato,,,,
2019,"1,12626120647657E+018",Os dias só vão piorando,,Guiononato,,,,
2019,"1,12591844479956E+018",@GiPavanelli_ Apaixonei,,Guiononato,,,,
2019,"1,125819523159E+018",@thzago1 @gabi_pozzi To achando ela muito revoltadinha pro meu gosto!,,Guiononato,,,,
2019,"1,12580666208077E+018","@thzago1 @gabi_pozzi N sabia dessa tmb n, Gabriela",,Guiononato,,,,
2019,"1,1257056577039E+018",N aguento mais,,Guiononato,,,,
2019,"1,12256986714253E+018",@GiPavanelli_ Dmss,,Guiononato,,,,
2019,"1,12256596240496E+018",@GiPavanelli_ Amigossss uhull,,Guiononato,,,,
2019,"1,12119037394936E+018",@ManuelaMaudet @GiulinhaRangel 6.5 kkkkkkk,,Guiononato,,,,
2019,"1,12118178349043E+018",@ManuelaMaudet @GiulinhaRangel Muito pior,,Guiononato,,,,
2019,"1,12075042465763E+018",@ManuelaMaudet @diogopaloschi @GabrielMagno04 Essa q é a fita,,Guiononato,,,,
2019,"1,11976118087946E+018","@mamattos77 Copio isso de um meme, peguei no flagra",,Guiononato,,,,
2019,"1,11958757325555E+018",@estherzinhaaq Black mirror,,Guiononato,,,,
2019,"1,11937202235682E+018","Um relacionamento saudável, um pouco de droga, um pouco de salada https://t.co/oVeU6ykQXv",,Guiononato,,,,
2019,"1,11932691910177E+018",@Fredo24914415 De nada pelego hétero 😍😍,,Guiononato,,,,
2019,"1,11932622840055E+018",@Fredo24914415 Em vc não frê!,,Guiononato,,,,
2019,"1,11931859771581E+018",Perdi o interesse,,Guiononato,,,,
2019,"1,11931848816897E+018",@Fredo24914415 No sexo eu não sei o que vc vai fazer,,Guiononato,,,,
2019,"1,11832000992161E+018",@ManuelaMaudet Essa notícia tmb me deixou animado,,Guiononato,,,,
2019,"1,11815846163893E+018",Queria https://t.co/ez3IE5zNIE,,Guiononato,,,,
2019,"1,11809071660812E+018",@enrico_saggio Vtd-od-pv,,Guiononato,,,,
2019,"1,11779695298338E+018",Já quero dnv,,Guiononato,,,,
2019,"1,11760579590931E+018",@bernardi_camili @jmanzini_ KKKKKKKKKK já deu essa desculpa varias vezes em jaozin,,Guiononato,,,,
2019,"1,11760330290299E+018","@enrico_saggio Eu tmb converso com o beck enquanto eu to fumando, é daora deixar ele chapado",,Guiononato,,,,
2019,"1,11396869224364E+018",@iago_ferri Tá chapado do q dessa vez?,,Guiononato,,,,
2019,"1,11396851462325E+018",@AliceTomazzetti 🧐🤔,,Guiononato,,,,
2019,"1,11250492459469E+018",Ela me traz paz,,Guiononato,,,,
2019,"1,11250092841701E+018",@anacruzzs Somos dois,,Guiononato,,,,
2019,"1,11201413145498E+018",Nunca vou passar na facul,,Guiononato,,,,
2019,"1,11067764598816E+018",@AliceTomazzetti Tá achando só gatinho pq ainda n viu pessoalmente miau,,Guiononato,,,,
2019,"1,11054425329235E+018",@kaio_frts Meu fã divulgando uma das minhas obras! 🥴😍👍,,Guiononato,,,,
2019,"1,11054397866192E+018",@mamattos77 Me esforcei pra colocar só as melhores fts nesse vídeo,,Guiononato,,,,
2019,"1,11054384686424E+018",@carol_agelune Nada muito diferente do normal,,Guiononato,,,,
2019,"1,11054378384481E+018",@Nandamatos09 Eu tento,,Guiononato,,,,
2019,"1,11048727430579E+018","Meio atrasado, mas tá aí https://t.co/aSpS4uAURx","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1110487212590813189/pu/img/u6FdDKYqC3XEx9JG.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1110487212590813189/pu/vid/720x720/gUbb5DL4N8eFDxmz.mp4?tag=8', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1110487212590813189/pu/vid/320x320/WTYhl3qX1SxdS3ln.mp4?tag=8', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1110487212590813189/pu/pl/BX_stbDY9-2CdhZ7.m3u8?tag=8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1110487212590813189/pu/vid/480x480/NYD2kpWgfqZLNCJN.mp4?tag=8', bitrate=832000)], duration=15.0, views=1200)]",Guiononato,,,,
2019,"1,10949670131904E+018","@fran_fariiaa Uma bela opção tmb, mas aí teria q ser metade na minhas costas e metade na sua",,Guiononato,,,,
2019,"1,10949400282128E+018",@fran_fariiaa Vamo faze uma caveira andando de moto pegando fogo? Mas tem q cobrir as costas inteira,,Guiononato,,,,
2019,"1,10912110189916E+018",N somos mais amigos kkkkkk,,Guiononato,,,,
2019,"1,1083037205284E+018",@_aabeatriz_ C q é,,Guiononato,,,,
2019,"1,10799231948213E+018","Eu tava dando mo atenção e ela fodasse, agr eu já desisti",,Guiononato,,,,
2019,"1,10773019912954E+018","@caioCamargomecc Sim, mas agr chegou num ponto q n da mais kkkkk",,Guiononato,,,,
2019,"1,10772860821744E+018","Eu to sendo idiota, vou parar",,Guiononato,,,,
2019,"1,10762794786166E+018",@fran_fariiaa Principalmente com uma musiquinha boa,,Guiononato,,,,
2019,"1,10746341327233E+018","Já odeio conversar no whats, aí a pessoa responde com 1 msg, vai toma banho sô",,Guiononato,,,,
2019,"1,10728363918693E+018",@fran_fariiaa Defendo a ideia de que uma musica Ucraniana é mais negócio,,Guiononato,,,,
2019,"1,10728146633201E+018",Domingo é o dia mais chato q tem,,Guiononato,,,,
2019,"1,10727938250949E+018",@RafaelC31534378 Tá mas explica tio kkk chama pv,,Guiononato,,,,
2019,"1,10727729025219E+018",@RafaelC31534378 Pq?,,Guiononato,,,,
2019,"1,10601982030949E+018",Qr bj,,Guiononato,,,,
2019,"1,10541152305961E+018",@iago_ferri @Lisregina,,Guiononato,,,,
2019,"1,1052921657003E+018","@Fredo24914415 N sei, Fredo24914415",,Guiononato,,,,
2019,"1,10520607087888E+018",@joaoreisse KKKKKKK,,Guiononato,,,,
2019,"1,10513425977229E+018",Sipa q eu to curtindo,,Guiononato,,,,
2019,"1,10480093743939E+018",@cahrgm @bia_tavoni S A L T O,,Guiononato,,,,
2019,"1,10475980373648E+018",@juborges24 Aí já é dms,,Guiononato,,,,
2019,"1,10475048759582E+018",@juborges24 Ahhhhh aí n em,,Guiononato,,,,
2019,"1,10440402456302E+018",Cadê o meu pique pra sair,,Guiononato,,,,
2019,"1,1040915199324E+018",Dormi e acordei mais cansado,,Guiononato,,,,
2019,"1,10396764832338E+018",@souzapetilli @LeoAniceto8 Facts,,Guiononato,,,,
2019,"1,10381842432358E+018",@GiPavanelli_ Oq q Eu fiz agr? Kkkk,,Guiononato,,,,
2019,"1,10381698865945E+018",@GiPavanelli_ Kkkkkk n precisava mandar indireta,,Guiononato,,,,
2019,"1,1037952793321E+018",Odeio a incerteza de não saber se a indireta foi pra mim kkkkkkkkkk,,Guiononato,,,,
2019,"1,10372847653059E+018",@RafaelC31534378 N é pra qm c tá pensando kkkkk,,Guiononato,,,,
2019,"1,10366189730655E+018",Quero falar com ela,,Guiononato,,,,
2019,"1,10332292803531E+018",@GiPavanelli_ @PartelEnzo Oq q Eu is responder praquele Baguio q c me mandou?,,Guiononato,,,,
2019,"1,10331797340047E+018","@GiPavanelli_ @PartelEnzo Fui, vc n me mandou msg",,Guiononato,,,,
2019,"1,1032904617568E+018","@PartelEnzo @GiPavanelli_ Nois Enzo, notei a mesma coisa",,Guiononato,,,,
2019,"1,10329024079663E+018",Foi bom mas será que fiz merda?,,Guiononato,,,,
2019,"1,10230011245642E+018",@RafaelC31534378 @bela_bussadori,,Guiononato,,,,
2019,"1,10200303400618E+018",@mamattos77 ❤️,,Guiononato,,,,
2019,"1,10074065815383E+018",Quero chamar ela mas n vou,,Guiononato,,,,
2019,"1,10070126208397E+018",@arieltoledo100 Infelizmente,,Guiononato,,,,
2019,"1,10069399595983E+018",“Vou focar mto na escola dps do carnaval” quanto tempo esse pensamento vai durar?,,Guiononato,,,,
2019,"1,10069352737216E+018",@bela_bussadori @RafaelC31534378,,Guiononato,,,,
2019,"1,10043867990086E+018",@GiPavanelli_ Dms,,Guiononato,,,,
2019,"1,10033986472006E+018","@mamattos77 @Fredo24914415 N da, n da",,Guiononato,,,,
2019,"1,10007560376672E+018",@RafaelC31534378 Isso aí mito,,Guiononato,,,,
2019,"1,10006546018642E+018",@RafaelC31534378 To mentindo?,,Guiononato,,,,
2019,"1,10005705545134E+018",@enrico_saggio Pren mata,,Guiononato,,,,
2019,"1,10004432989529E+018",@arieltoledo100 Complicadíssimo,,Guiononato,,,,
2019,"1,10003222904306E+018",@mamattos77 Q isso em donzela,,Guiononato,,,,
2019,"1,10002477812621E+018",Queria pegar ela mas dois amigos meu curtem ela dms,,Guiononato,,,,
2019,"1,0982016011505E+018","Esse ano eu n quero pegar ng, só quero pegar uma vaga na usp",,Guiononato,,,,
2019,"1,09699681369191E+018",Queria mais,,Guiononato,,,,
2019,"1,09477233687055E+018",Nem sei oq q foi esse fds,,Guiononato,,,,
2018,"1,06359618722638E+018",Nunca imaginei q isso ia acontecer e n sei se é bom ou ruim,,Guiononato,,,,
2018,"1,05489071045179E+018",Kkkk a mina q eu ficava vai num rola com uma outra mina q eu quero pega kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,,Guiononato,,,,
2018,"1,04478271006412E+018",Nada q eu falo q eu vou fazer dura por mto tempo,,Guiononato,,,,
2018,"1,02485752625959E+018",Kkkk ficar serio n é pra mim,,Guiononato,,,,
2018,"1,00893471696639E+018",Odeia pessoas q mudam quando tao perto de outras pessoas,,Guiononato,,,,
2018,"1,00659027606705E+018",Eu smp falo q vou parar e nunca paro kkkk,,Guiononato,,,,
2018,"1,00659007501304E+018",@chiqueno1timo Era eu,,Guiononato,,,,
2018,"1,00658857935369E+018",@enrico_saggio Nem fudendo,,Guiononato,,,,
2018,"9,95758821594358E+017",@jmanzini_ Sem capacete tmb,,Guiononato,,,,
2018,"9,94435645484519E+017","A pessoa smp é cuzona com vc, mas a primeira vc q vc é cuzao com ela, ela fuca puta ????????????? Que",,Guiononato,,,,
2018,"9,86076396761027E+017",@GiPavanelli_ Vc,,Guiononato,,,,
2018,"9,81946378921398E+017",@GiPavanelli_ Como q funciona isso?,,Guiononato,,,,
2018,"9,81322943971119E+017","Quando voce da muito valor pra alguma coisa q vc n tem, quando vc consegue essa coisa, o valor dela diminui mto",,Guiononato,,,,
2018,"9,78377501968945E+017",Voltei a ser como eu era pqp,,Guiononato,,,,
2018,"9,60631571735818E+017",@GiPavanelli_ Nem conta,,Guiononato,,,,
2018,"9,57451367597126E+017","Eu converso com a pessoa no whats e no snap ao mesmo tempo, só sao duas conversas completamente diferentes",,Guiononato,,,,
2018,"9,57378258575807E+017",Só o meu snap q n atualizou?,,Guiononato,,,,
2018,"9,52248523130638E+017",Como q o trump é presidente?,,Guiononato,,,,
2018,"9,49057173991997E+017",Queria ter ficado mais tempo e ter visto mais pessoas,,Guiononato,,,,
2017,"9,4395221128507E+017",@arieltoledo100 Tinha fé em vc (G)a(b)riel,,Guiononato,,,,
2017,"9,42979273421414E+017",Im never gon get that,,Guiononato,,,,
2017,"9,42430703286981E+017",Crl o mano foi preso por uns 10 anos,,Guiononato,,,,
2017,"9,41088299325821E+017",Pqp q show,,Guiononato,,,,
2017,"9,39548985127207E+017",Só mais 12 dias,,Guiononato,,,,
2017,"9,38620021059842E+017",@GiPavanelli_ Apaixonada,,Guiononato,,,,
2017,"9,36392998379803E+017",Muito difícil achar uma pessoa que da valor as coisas que ela tem!,,Guiononato,,,,
2017,"9,30560672890606E+017",@Ale_fiochi Catador,,Guiononato,,,,
2017,"9,30560584260706E+017",As vezes eu penso no meu futuro q n vejo nada kkkkkkk,,Guiononato,,,,
2017,"9,2811545047878E+017",Fiz 1 das 20 tarefa q eu tinha,,Guiononato,,,,
2017,"9,2737287638639E+017",@GiPavanelli_ @Nandamatos09 A giovanna smp estraga as fts,,Guiononato,,,,
2017,"9,27008899802325E+017",Puta bagulho difícil,,Guiononato,,,,
2017,"9,26572178719543E+017","@joaoreisse Rlx man, vai achar",,Guiononato,,,,
2017,"9,25490401406063E+017","Pqp mais um ataque terrorista, esse mundo ta uma porra",,Guiononato,,,,
2017,"9,25109467510968E+017",@rafaborges____ Problema?,,Guiononato,,,,
2017,"9,25109358983373E+017",2017 e tem gente que n sabe diferenciar brincadeira de bullying,,Guiononato,,,,
2017,"9,21160967861539E+017",@bella_pagnossim Nao,,Guiononato,,,,
2017,"9,2012726662092E+017",Stop,,Guiononato,,,,
2017,"9,19883582029615E+017",@bella_pagnossim Eu sei,,Guiononato,,,,
2017,"9,17935977338991E+017",@rafaborges____ Kkkkkkkkk só acontece comigo,,Guiononato,,,,
2017,"9,17871767196226E+017","Essa mina é igual hj, pena q n gosta de mim",,Guiononato,,,,
2017,"9,17418381556486E+017","@bella_pagnossim @arieltoledo100 Estava hablando do senhor, senhora",,Guiononato,,,,
2017,"9,17410212197425E+017",@arieltoledo100 @bella_pagnossim Vc,,Guiononato,,,,
2017,"9,17090632665092E+017",@mamattos77 ❤️,,Guiononato,,,,
2017,"9,17084633480815E+017",Mor gata,,Guiononato,,,,
2017,"9,1688855805669E+017",@bella_pagnossim Vdd,,Guiononato,,,,
2017,"9,1534242501034E+017",Parece q a bunda dela tá grávida,,Guiononato,,,,
2017,"9,14540916131734E+017",@bella_pagnossim Assim q eu gosto,,Guiononato,,,,
2017,"9,14265247527121E+017","1000 tarefas, só to esperando domingo a noite pra fazer",,Guiononato,,,,
2017,"9,14187103747105E+017",@Ale_fiochi1 #euenamodoale,,Guiononato,,,,
2017,"9,14187059820204E+017",@Ale_fiochi1 Perdeu,,Guiononato,,,,
2017,"9,14187014412661E+017",@Ale_fiochi1 Sua namo é mo gata,,Guiononato,,,,
2017,"9,12512766191309E+017",Q decepção,,Guiononato,,,,
2017,"9,12511249786827E+017",@bella_pagnossim Explique me,,Guiononato,,,,
2017,"9,11614984379097E+017","Atrasado, comi sempre kkkkk",,Guiononato,,,,
2017,"9,11288374950064E+017",Passar a sexta estudando ✔️,,Guiononato,,,,
2017,"9,11078520599626E+017",Kkkk to fudido em espanhol,,Guiononato,,,,
2017,"9,09627358793097E+017",@GiPavanelli_ Feia demais meu 💛,,Guiononato,,,,
2017,"9,09618911162839E+017",N sei pq eu to animado pro feriado se eu n vou fazer nada,,Guiononato,,,,
2017,"9,09614915995996E+017",@rafaborges____ #falaProJao,,Guiononato,,,,
2017,"9,09311821890322E+017",@RafaelCPaulino Estou a sua espera! 😍,,Guiononato,,,,
2017,"9,09305380227965E+017",Puta q pariu q saudade,,Guiononato,,,,
2017,"9,09205149289259E+017",@bella_pagnossim @valehomossexual @fairlytroye Exatamente,,Guiononato,,,,
2017,"9,09203919577985E+017",@RafaelCPaulino Pior coisa é ficar sem vc 😖,,Guiononato,,,,
2017,"9,0915880196583E+017",Só praia pra me acalmar agr,,Guiononato,,,,
2017,"9,09071703740994E+017",@arieltoledo100 C me odeia,,Guiononato,,,,
2017,"9,08765516768129E+017",@arieltoledo100 Com crtz 😍😍,,Guiononato,,,,
2017,"9,08650485632193E+017",Beijar só fortalece a amizade/rt,,Guiononato,,,,
2017,"9,08650402324861E+017","To fazendo a outra netade das tarefa todo dia no metro, n ta dando n",,Guiononato,,,,
2017,"9,08649773988766E+017",@GiPavanelli_ Danada,,Guiononato,,,,
2017,"9,08144528854581E+017",@arieltoledo100 A culpa n é minha q uma pessoa fala ata toda hr,,Guiononato,,,,
2017,"9,08144403843371E+017",@GiPavanelli_ Culpa sua,,Guiononato,,,,
2017,"9,08135797802578E+017","Ata é o caralho, para de falar essa merda",,Guiononato,,,,
2017,"9,0780794520703E+017","Pode escapar do beijo físico, mas do mental n escapa n https://t.co/9tYYAdLuX0",,Guiononato,,,,
2017,"9,07326638043664E+017",@arieltoledo100 @tititorretta Pq vc ja é maravilhoso,,Guiononato,,,,
2017,"9,07326046260929E+017",@GiPavanelli_ Poetisa,,Guiononato,,,,
2017,"9,07044364916052E+017","@jmanzini_ @rafaborges____ Só falei vdds, n chamei ela de nada KKK",,Guiononato,,,,
2017,"9,06972339858022E+017","@rafaborges____ Mano, c é gorda, n vai mudar fazer regime",,Guiononato,,,,
2017,"9,06329326873969E+017",@mamattos77 @GranSumire @lascoolo Vóòçê mîíñhá móòréènáá 😍👌🏻❤️🤙🏼💕🅱️🙌🏼☺️🤗😮💆🏼‍♂️😉😼,,Guiononato,,,,
2017,"9,05981674466542E+017","@Nandamatos09 @Giovanna0692 As bocas q eu quero beijar estao no br, e algumas na save, ent...",,Guiononato,,,,
2017,"9,05979265694433E+017",Só queria ir na save amanha,,Guiononato,,,,
2017,"9,05978121962349E+017","@Giovanna0692 @Nandamatos09 N sei oq fazer, só sei q queria ta na save",,Guiononato,,,,
2017,"9,05977799256756E+017",@Giovanna0692 @Nandamatos09 Sim :(((((((((((((,,Guiononato,,,,
2017,"9,05961109127094E+017",@Giovanna0692 @Nandamatos09 Queria ir :(,,Guiononato,,,,
2017,"9,05960908186378E+017",@mm_becaa Por isso q eu nem vou kkkkkk,,Guiononato,,,,
2017,"9,05883626709164E+017",@rafaborges____ Apaixonada e n conta,,Guiononato,,,,
2017,"9,05442359009309E+017",@arieltoledo100 Manda nuds pra mim q eu n mostro,,Guiononato,,,,
2017,"9,05164839915586E+017",Odeio gente q só me responde com emoji ou com risada pqp,,Guiononato,,,,
2017,"9,04448079339893E+017","Eu n sei pq tem gente q fala q dinheiro n trás felicidade, imagina ter uma casa de frente pro mar, certamente eu n estaria triste",,Guiononato,,,,
2017,"9,03825617661162E+017",Queria ter auto estima,,Guiononato,,,,
2017,"9,03660479436005E+017",Queria ta no br essas hrs,,Guiononato,,,,
2017,"9,03436433595224E+017",@Giovanna0692 Minha né,,Guiononato,,,,
2017,"9,03270358211494E+017",@bella_pagnossim N sei pq,,Guiononato,,,,
2017,"9,03134033567207E+017",Como é ser interessante?,,Guiononato,,,,
2017,"9,03028422703755E+017",Depression &amp, obsession,,Guiononato,,,
2017,"9,02622543802196E+017","Eu queri tanta coisa, mas n me esforço o suficiente pra conseguir",,Guiononato,,,,
2017,"9,0235581533988E+017","@gui_jank @joaoreisse Nussa eu tava num streak de 2 meses, eu jutei q nunca mais ia cair nisso Kkakakakakka",,Guiononato,,,,
2017,"9,02355355002339E+017",@rafaborges____ Da minha né?,,Guiononato,,,,
2017,"9,02025267765498E+017",N sei oq fazer,,Guiononato,,,,
2017,"9,02002057858691E+017",@bella_pagnossim Pq?,,Guiononato,,,,
2017,"9,02000001617986E+017",Como será q é pegar qm vc quer?,,Guiononato,,,,
2017,"9,01864952738325E+017",@joaoreisse Eu n sei pq,,Guiononato,,,,
2017,"9,01574268504375E+017",@Giovanna0692 ❤️,,Guiononato,,,,
2017,"9,01568416909341E+017",@bella_pagnossim Sdds desse dia,,Guiononato,,,,
2017,"9,01524404118725E+017",Queria estar com ela,,Guiononato,,,,
